"","SD_mort","La_r","gen_r","M_repo","M_suv","gini_r","species_match","PCA_met_type"
"74",-1.26750749456691,-0.314690399105398,-1.48079227281895,1.7131407355457,-1.34051228729772,1.48716836837985,"Oncorhynchus_tshawytscha","ecto"
"75",-0.176645313722713,0.666927671910717,-0.635782280770483,1.18163813816481,-0.305009932944383,0.699938101066409,"Stellifer_illecebrosus","ecto"
"76",-0.667614606811827,0.531245713017325,-0.888185161606491,0.476450521106187,-0.0595468501292825,0.557375150385679,"Zingel_asper","ecto"
"77",-0.652862373698401,0.531245713017325,-0.92468533474657,1.13670587149034,0.082742622791984,0.557236583220628,"Zingel_asper","ecto"
"78",-0.719141523652091,0.531245713017325,-0.823664925967016,-0.648839215086592,-0.26248633230034,0.647322145684193,"Zingel_asper","ecto"
"79",0.935928830149574,1.41903836788187,1.60096690476459,-1.29368547402119,0.613096724145566,-1.39817266152036,"Paramuricea_clavata","ecto"
"80",-0.210797667134428,1.35809294067998,1.35744071307235,-2.38665341492453,-0.00588127448987874,-1.45570102808601,"Paramuricea_clavata","ecto"
"81",0.270677926129527,1.12396471690571,1.22506054608687,-1.64890701582475,0.124789293897771,-1.16746909224707,"Paramuricea_clavata","ecto"
"82",1.00912148771268,1.10159366740737,1.65123551985654,-0.842045594979452,0.733596681333558,-1.44075588264751,"Paramuricea_clavata","ecto"
"83",0.932122046390568,1.4226059159875,1.60653180643539,-1.29218867353867,0.629811922791254,-1.44108390064215,"Paramuricea_clavata","ecto"
"84",1.44730434697398,0.874226198246111,1.81658102276957,-0.529839071483707,0.978672566642014,-1.2869912068321,"Paramuricea_clavata","ecto"
"85",-0.743465746600569,1.33844964226161,0.19275745299861,-0.0428309995269,0.752366057519169,0.0716062471236977,"Amazona_vittata","endo"
"86",-0.393237670234096,0.206880544450915,-1.02348172896454,0.493275460395602,-0.291687043522774,0.468387439417812,"Ammodramus_savannarum","endo"
"87",-0.393237670234096,0.206880544450915,-1.04602367369089,0.574789705029945,-0.291687043522774,0.468387439417812,"Ammodramus_savannarum","endo"
"88",-1.14650321734735,-0.565907195642293,-0.947456978965662,0.523720507738817,0.454295464844121,0.833379530888243,"Anas_laysanensis","endo"
"89",-0.95550380193352,-0.213965695612843,-1.07813539640721,0.83482904791462,-0.128510704075236,0.943065422681091,"Anser_anser","endo"
"90",-0.782987147199795,-0.213965695612843,-0.926520645400048,0.927558171248673,0.296412610370548,0.916259931193548,"Anser_anser","endo"
"91",-1.01705709367656,-0.213965695612843,-1.19140041859454,0.733440045716417,-0.435289966740259,1.02394961027633,"Anser_anser","endo"
"92",-0.978734462714645,-0.802599248426597,-0.881135700308446,0.407281587821899,-0.210748061290747,0.733871933218972,"Chen_caerulescens","endo"
"93",1.07916298321871,0.413191326613508,-0.23881349912938,1.33776145997153,1.44033268498634,0.857423550091238,"Anthropoides_paradiseus","endo"
"94",-0.95149721953068,-1.44620788665308,-1.51180372216821,-0.00871597184217443,-1.21626254790272,0.971773996915381,"Bonasa_umbellus","endo"
"95",-1.13361337598131,-1.44620788665308,-1.55389820646589,-0.00670510270581643,-1.39967592685174,0.74205917989927,"Bonasa_umbellus","endo"
"96",-1.25926901013578,-1.44620788665308,-1.57751163625393,0.0311967915937194,-1.26809177995801,0.87132636325309,"Bonasa_umbellus","endo"
"97",-1.04016286026446,-1.44620788665308,-1.4426170121201,-0.421396732364466,-1.15212837161545,0.847918739693905,"Bonasa_umbellus","endo"
"98",-0.896734876845231,-1.44620788665308,-1.34954551358896,0.385394792294549,-0.891488162862094,0.959221039521903,"Bonasa_umbellus","endo"
"99",-1.00984104119742,-1.44620788665308,-1.29335490560238,-1.15004390040855,-1.17637420097346,0.814118915035675,"Bonasa_umbellus","endo"
"100",-1.03841152824614,-1.44620788665308,-1.53229581771906,-0.810242514042812,-1.29188759555021,1.0243502313034,"Bonasa_umbellus","endo"
"101",-1.05493032652961,-1.44620788665308,-1.43311480958883,0.760173875764273,-1.28883134456776,0.883187096782481,"Bonasa_umbellus","endo"
"102",-0.678122076933522,-0.0939547643152126,-0.658357163541464,0.00138569738013544,-0.517314954369559,0.601364030513544,"Bostrychia_hagedash","endo"
"103",1.24299282776667,0.539287461574609,0.409826393087205,-0.287950890181982,0.547863025625249,0.499493677516555,"Buteo_solitarius","endo"
"104",-0.413085122516186,0.539287461574609,0.603021951296495,-0.856502552322665,1.31939510534601,0.82837617794817,"Buteo_solitarius","endo"
"105",-0.413085122516186,0.539287461574609,0.843952257457479,-1.37150579726076,1.31939510534601,0.82837617794817,"Buteo_solitarius","endo"
"106",1.46480250928609,0.539287461574609,0.688186807003241,-0.506222356626079,1.31939510534601,0.673646836584135,"Buteo_solitarius","endo"
"107",-0.679824621040974,-0.905981652273382,-0.0689148068735394,-1.92783486678678,0.0786600690826074,0.644861678423044,"Calidris_temminckii","endo"
"108",-0.679824621040974,-0.905981652273382,-0.475181039530119,-0.537028339817102,0.0786600690826074,0.683021610793074,"Calidris_temminckii","endo"
"109",0.286155050660656,0.1695911413919,0.23178092671201,-0.538469359198977,0.954155352004044,0.715424746801335,"Calyptorhynchus_lathami","endo"
"110",0.506522138993072,0.878279029699668,0.476701037974197,-0.380992053153362,0.91947793050453,0.781979872605151,"Calyptorhynchus_lathami","endo"
"111",-0.886052225557232,-0.104647173129468,-1.48620952210788,-0.0780182952212106,-1.29447018006157,1.25360744645151,"Centrocercus_minimus","endo"
"112",-0.291183598150411,-0.104647173129468,-1.09925236855542,0.0659956005873343,-1.01075331158649,0.899873908389495,"Centrocercus_minimus","endo"
"113",0.126685825666795,-0.778831451553302,-1.44581926507225,1.34606029823082,-0.12242263058287,0.70783347021317,"Ciconia_ciconia","endo"
"114",-0.323705843096213,-0.678674162653725,-0.226319880558602,0.851573600479645,-0.464059288715202,0.579659135111368,"Setophaga_cerulea","endo"
"115",1.80388712591221,1.42227964798174,2.02947810042624,-1.55130624369816,0.780279024453594,-0.480497854007157,"Thalassarche_melanophris","endo"
